WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE
04/11/2020,Israel,HaDarom,Battles,Armed clash,1,0,7718.0,Political violence
05/29/2021,Israel,HaDarom,Battles,Armed clash,1,0,262.0,Political violence
06/05/2021,Israel,HaDarom,Battles,Armed clash,1,0,42139.0,Political violence
06/12/2021,Israel,HaDarom,Battles,Armed clash,2,0,42546.0,Political violence
12/11/2021,Israel,HaDarom,Battles,Armed clash,2,0,22295.0,Political violence
03/12/2022,Israel,HaDarom,Battles,Armed clash,1,1,44926.0,Political violence
04/09/2022,Israel,HaDarom,Battles,Armed clash,1,1,90983.0,Political violence
06/03/2023,Israel,HaDarom,Battles,Armed clash,1,4,217.0,Political violence
10/07/2023,Israel,HaDarom,Battles,Armed clash,82,676,558511.0,Political violence
10/14/2023,Israel,HaDarom,Battles,Armed clash,3,1,11177.0,Political violence
10/21/2023,Israel,HaDarom,Battles,Armed clash,1,2,7285.0,Political violence
10/28/2023,Israel,HaDarom,Battles,Armed clash,1,1,604.0,Political violence
11/04/2023,Israel,HaDarom,Battles,Armed clash,1,2,320.0,Political violence
02/03/2024,Israel,HaDarom,Battles,Armed clash,1,1,1196.0,Political violence
03/09/2024,Israel,HaDarom,Battles,Armed clash,1,2,7497.0,Political violence
03/30/2024,Israel,HaDarom,Battles,Armed clash,1,1,147301.0,Political violence
07/20/2024,Israel,HaDarom,Battles,Armed clash,1,1,957.0,Political violence
09/21/2024,Israel,HaDarom,Battles,Armed clash,2,2,600.0,Political violence
10/12/2024,Israel,HaDarom,Battles,Armed clash,1,2,1449.0,Political violence
08/16/2025,Israel,HaDarom,Battles,Armed clash,1,0,236.0,Political violence
10/11/2025,Israel,HaDarom,Battles,Armed clash,1,1,43391.0,Political violence
10/07/2023,Israel,HaDarom,Battles,Government regains territory,2,3,1366.0,Political violence
10/07/2023,Israel,HaDarom,Battles,Non-state actor overtakes territory,3,18,3323.0,Political violence
10/07/2023,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,6,15,3260.0,Political violence
10/14/2023,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,1266.0,Political violence
11/04/2023,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,43391.0,Political violence
03/30/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,43391.0,Political violence
04/13/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,790.0,Political violence
09/21/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,2,0,44068.0,Political violence
10/05/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,43391.0,Political violence
10/19/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,9304.0,Political violence
10/26/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,92354.0,Political violence
11/23/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,141030.0,Political violence
12/21/2024,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,92354.0,Political violence
06/21/2025,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,43391.0,Political violence
09/06/2025,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,5.0,Political violence
09/13/2025,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,43391.0,Political violence
09/20/2025,Israel,HaDarom,Explosions/Remote violence,Air/drone strike,1,0,43391.0,Political violence
03/04/2023,Israel,HaDarom,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,320.0,Political violence
01/11/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,278952.0,Political violence
01/18/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,40655.0,Political violence
01/25/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,106306.0,Political violence
02/01/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,98724.0,Political violence
02/08/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,109089.0,Political violence
02/15/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,220938.0,Political violence
02/22/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,114079.0,Political violence
03/21/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,13864.0,Political violence
05/02/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4718.0,Political violence
05/23/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,112.0,Political violence
06/13/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4718.0,Political violence
06/20/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4718.0,Political violence
08/08/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,20,0,124816.0,Political violence
08/15/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,24,0,175570.0,Political violence
08/22/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,13,0,91375.0,Political violence
08/29/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,26455.0,Political violence
09/19/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,303.0,Political violence
10/10/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,906.0,Political violence
10/17/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,87421.0,Political violence
11/14/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,133517.0,Political violence
11/21/2020,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,87421.0,Political violence
03/20/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,142894.0,Political violence
04/10/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,19044.0,Political violence
04/17/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,404.0,Political violence
04/24/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,91450.0,Political violence
05/01/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,5853.0,Political violence
05/08/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,28,8,449786.0,Political violence
05/15/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,40,2,469849.0,Political violence
05/22/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1436.0,Political violence
05/29/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,115.0,Political violence
06/12/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,4950.0,Political violence
06/26/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,143918.0,Political violence
07/03/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,6.0,Political violence
07/24/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,317.0,Political violence
07/31/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,1018.0,Political violence
08/21/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,161938.0,Political violence
08/28/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4835.0,Political violence
09/04/2021,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,14324.0,Political violence
04/16/2022,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,105412.0,Political violence
07/16/2022,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,91926.0,Political violence
07/30/2022,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,19456.0,Political violence
08/06/2022,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,13,0,301812.0,Political violence
12/03/2022,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,751.0,Political violence
01/21/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,610.0,Political violence
01/28/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14647.0,Political violence
02/11/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14647.0,Political violence
02/18/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14647.0,Political violence
03/04/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,8093.0,Political violence
03/18/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,762.0,Political violence
04/01/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,109153.0,Political violence
04/29/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,114286.0,Political violence
05/06/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,26,0,308574.0,Political violence
05/13/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,6,1,135801.0,Political violence
09/16/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,320.0,Political violence
09/23/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,6133.0,Political violence
10/07/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,48,28,520307.0,Political violence
10/14/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,31,2,304321.0,Political violence
10/21/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,17,0,322528.0,Political violence
10/28/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,30,1,443175.0,Political violence
11/04/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,10,0,304579.0,Political violence
11/11/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,254775.0,Political violence
11/18/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,23060.0,Political violence
11/25/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,150502.0,Political violence
12/02/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,10,0,257118.0,Political violence
12/09/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,160455.0,Political violence
12/16/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,233384.0,Political violence
12/23/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,16127.0,Political violence
12/30/2023,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,15488.0,Political violence
01/06/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,16331.0,Political violence
01/13/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,183132.0,Political violence
01/27/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,14647.0,Political violence
02/03/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,16526.0,Political violence
02/10/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,92354.0,Political violence
02/17/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,107001.0,Political violence
02/24/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,108481.0,Political violence
03/02/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,18845.0,Political violence
03/09/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14647.0,Political violence
03/16/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,43391.0,Political violence
03/23/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,141350.0,Political violence
03/30/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,15067.0,Political violence
04/06/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,16411.0,Political violence
04/13/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,141597.0,Political violence
04/20/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,14967.0,Political violence
04/27/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,20156.0,Political violence
05/04/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,13,4,176438.0,Political violence
05/11/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,14,0,259757.0,Political violence
05/18/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,134949.0,Political violence
05/25/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,2321.0,Political violence
06/01/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,8128.0,Political violence
06/08/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,109290.0,Political violence
06/15/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,2800.0,Political violence
06/22/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,15679.0,Political violence
06/29/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,8918.0,Political violence
07/06/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,24458.0,Political violence
07/13/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,15251.0,Political violence
07/20/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,97563.0,Political violence
07/27/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,8584.0,Political violence
08/03/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,108357.0,Political violence
08/10/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,9482.0,Political violence
08/17/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,22542.0,Political violence
08/24/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,320.0,Political violence
09/28/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,10889.0,Political violence
10/05/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,92500.0,Political violence
10/12/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,92354.0,Political violence
11/02/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14647.0,Political violence
11/09/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1159.0,Political violence
11/16/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,9828.0,Political violence
11/23/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,420.0,Political violence
12/07/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,762.0,Political violence
12/14/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,432.0,Political violence
12/21/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14647.0,Political violence
12/28/2024,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,51363.0,Political violence
01/04/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,15930.0,Political violence
03/22/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,515.0,Political violence
04/05/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,233384.0,Political violence
05/10/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,92354.0,Political violence
05/17/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,320.0,Political violence
05/31/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,432.0,Political violence
06/14/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,13,0,370390.0,Political violence
06/21/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,3,4,380685.0,Political violence
07/05/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,841.0,Political violence
07/26/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,320.0,Political violence
08/09/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1480.0,Political violence
09/06/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,28303.0,Political violence
09/20/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1781.0,Political violence
09/27/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,141030.0,Political violence
10/04/2025,Israel,HaDarom,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,957.0,Political violence
07/25/2020,Israel,HaDarom,Protests,Excessive force against protesters,1,0,89.0,Political violence; Demonstrations
01/18/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,24.0,Demonstrations
01/25/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,16318.0,Demonstrations
02/22/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,16554.0,Demonstrations
03/28/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,16318.0,Demonstrations
04/25/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,20279.0,Demonstrations
05/02/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,16318.0,Demonstrations
05/09/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,5243.0,Demonstrations
05/30/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,16318.0,Demonstrations
06/13/2020,Israel,HaDarom,Protests,Peaceful protest,3,0,38010.0,Demonstrations
06/20/2020,Israel,HaDarom,Protests,Peaceful protest,3,0,16318.0,Demonstrations
06/27/2020,Israel,HaDarom,Protests,Peaceful protest,7,0,62813.0,Demonstrations
07/04/2020,Israel,HaDarom,Protests,Peaceful protest,4,0,23460.0,Demonstrations
07/11/2020,Israel,HaDarom,Protests,Peaceful protest,24,0,92866.0,Demonstrations
07/18/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,16756.0,Demonstrations
08/01/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,8797.0,Demonstrations
08/08/2020,Israel,HaDarom,Protests,Peaceful protest,4,0,34665.0,Demonstrations
08/15/2020,Israel,HaDarom,Protests,Peaceful protest,7,0,45202.0,Demonstrations
08/22/2020,Israel,HaDarom,Protests,Peaceful protest,3,0,15484.0,Demonstrations
08/29/2020,Israel,HaDarom,Protests,Peaceful protest,3,0,6970.0,Demonstrations
09/05/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,6776.0,Demonstrations
09/12/2020,Israel,HaDarom,Protests,Peaceful protest,7,0,30520.0,Demonstrations
09/19/2020,Israel,HaDarom,Protests,Peaceful protest,3,0,7214.0,Demonstrations
09/26/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,21676.0,Demonstrations
10/03/2020,Israel,HaDarom,Protests,Peaceful protest,6,0,20112.0,Demonstrations
10/10/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,16318.0,Demonstrations
10/17/2020,Israel,HaDarom,Protests,Peaceful protest,9,0,39957.0,Demonstrations
10/24/2020,Israel,HaDarom,Protests,Peaceful protest,6,0,13944.0,Demonstrations
10/31/2020,Israel,HaDarom,Protests,Peaceful protest,8,0,35846.0,Demonstrations
11/07/2020,Israel,HaDarom,Protests,Peaceful protest,3,0,18173.0,Demonstrations
11/14/2020,Israel,HaDarom,Protests,Peaceful protest,6,0,47734.0,Demonstrations
11/21/2020,Israel,HaDarom,Protests,Peaceful protest,6,0,6202.0,Demonstrations
11/28/2020,Israel,HaDarom,Protests,Peaceful protest,2,0,9904.0,Demonstrations
12/05/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,1855.0,Demonstrations
12/12/2020,Israel,HaDarom,Protests,Peaceful protest,5,0,17853.0,Demonstrations
12/19/2020,Israel,HaDarom,Protests,Peaceful protest,4,0,17109.0,Demonstrations
12/26/2020,Israel,HaDarom,Protests,Peaceful protest,1,0,115.0,Demonstrations
01/02/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,25944.0,Demonstrations
01/09/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,449.0,Demonstrations
01/16/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,1901.0,Demonstrations
01/23/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,13879.0,Demonstrations
01/30/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,169.0,Demonstrations
02/06/2021,Israel,HaDarom,Protests,Peaceful protest,2,0,16921.0,Demonstrations
02/13/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,25655.0,Demonstrations
02/20/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,8886.0,Demonstrations
02/27/2021,Israel,HaDarom,Protests,Peaceful protest,2,0,6944.0,Demonstrations
03/06/2021,Israel,HaDarom,Protests,Peaceful protest,4,0,26391.0,Demonstrations
03/13/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,30690.0,Demonstrations
04/10/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,17370.0,Demonstrations
04/17/2021,Israel,HaDarom,Protests,Peaceful protest,4,0,10728.0,Demonstrations
04/24/2021,Israel,HaDarom,Protests,Peaceful protest,8,0,42260.0,Demonstrations
05/08/2021,Israel,HaDarom,Protests,Peaceful protest,2,0,22737.0,Demonstrations
05/15/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,16723.0,Demonstrations
05/22/2021,Israel,HaDarom,Protests,Peaceful protest,2,0,6307.0,Demonstrations
05/29/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,15178.0,Demonstrations
06/05/2021,Israel,HaDarom,Protests,Peaceful protest,8,0,52691.0,Demonstrations
06/12/2021,Israel,HaDarom,Protests,Peaceful protest,6,0,54215.0,Demonstrations
06/26/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,449.0,Demonstrations
07/24/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,5043.0,Demonstrations
09/11/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,8924.0,Demonstrations
09/18/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,22015.0,Demonstrations
09/25/2021,Israel,HaDarom,Protests,Peaceful protest,4,0,31139.0,Demonstrations
10/09/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,37467.0,Demonstrations
10/16/2021,Israel,HaDarom,Protests,Peaceful protest,3,0,15642.0,Demonstrations
10/23/2021,Israel,HaDarom,Protests,Peaceful protest,6,0,20507.0,Demonstrations
11/13/2021,Israel,HaDarom,Protests,Peaceful protest,2,0,16939.0,Demonstrations
11/27/2021,Israel,HaDarom,Protests,Peaceful protest,4,0,30273.0,Demonstrations
12/11/2021,Israel,HaDarom,Protests,Peaceful protest,2,0,3784.0,Demonstrations
12/25/2021,Israel,HaDarom,Protests,Peaceful protest,1,0,16723.0,Demonstrations
01/01/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,12321.0,Demonstrations
01/08/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,476.0,Demonstrations
01/15/2022,Israel,HaDarom,Protests,Peaceful protest,8,0,48617.0,Demonstrations
01/22/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,16983.0,Demonstrations
02/05/2022,Israel,HaDarom,Protests,Peaceful protest,4,0,35213.0,Demonstrations
02/26/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,9062.0,Demonstrations
03/12/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,22357.0,Demonstrations
03/19/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,16983.0,Demonstrations
03/26/2022,Israel,HaDarom,Protests,Peaceful protest,3,0,16983.0,Demonstrations
04/09/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,16983.0,Demonstrations
05/07/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,16983.0,Demonstrations
05/14/2022,Israel,HaDarom,Protests,Peaceful protest,3,0,21104.0,Demonstrations
05/21/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,16983.0,Demonstrations
05/28/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,168.0,Demonstrations
06/11/2022,Israel,HaDarom,Protests,Peaceful protest,4,0,22324.0,Demonstrations
06/18/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,16983.0,Demonstrations
06/25/2022,Israel,HaDarom,Protests,Peaceful protest,3,0,17439.0,Demonstrations
07/02/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,26045.0,Demonstrations
07/30/2022,Israel,HaDarom,Protests,Peaceful protest,4,0,33405.0,Demonstrations
08/13/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,16983.0,Demonstrations
09/03/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,26045.0,Demonstrations
09/10/2022,Israel,HaDarom,Protests,Peaceful protest,5,0,36806.0,Demonstrations
09/17/2022,Israel,HaDarom,Protests,Peaceful protest,3,0,35202.0,Demonstrations
10/01/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,1874.0,Demonstrations
10/08/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,2157.0,Demonstrations
10/22/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,1283.0,Demonstrations
10/29/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,1731.0,Demonstrations
11/05/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,20742.0,Demonstrations
11/12/2022,Israel,HaDarom,Protests,Peaceful protest,4,0,39340.0,Demonstrations
11/19/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,12110.0,Demonstrations
11/26/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,22357.0,Demonstrations
12/10/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,29025.0,Demonstrations
12/17/2022,Israel,HaDarom,Protests,Peaceful protest,2,0,29025.0,Demonstrations
12/24/2022,Israel,HaDarom,Protests,Peaceful protest,1,0,9062.0,Demonstrations
12/31/2022,Israel,HaDarom,Protests,Peaceful protest,3,0,28165.0,Demonstrations
01/07/2023,Israel,HaDarom,Protests,Peaceful protest,2,0,17239.0,Demonstrations
01/14/2023,Israel,HaDarom,Protests,Peaceful protest,4,0,41362.0,Demonstrations
01/21/2023,Israel,HaDarom,Protests,Peaceful protest,2,0,26438.0,Demonstrations
01/28/2023,Israel,HaDarom,Protests,Peaceful protest,5,0,23009.0,Demonstrations
02/04/2023,Israel,HaDarom,Protests,Peaceful protest,7,0,40206.0,Demonstrations
02/11/2023,Israel,HaDarom,Protests,Peaceful protest,7,0,53759.0,Demonstrations
02/18/2023,Israel,HaDarom,Protests,Peaceful protest,17,0,55429.0,Demonstrations
02/25/2023,Israel,HaDarom,Protests,Peaceful protest,14,0,66502.0,Demonstrations
