WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
04/10/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,44589,Political violence,1374,35.9879,42.3496
05/15/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,59993,Political violence,1374,35.9879,42.3496
05/29/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,20744,Political violence,1374,35.9879,42.3496
06/05/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,17480,Political violence,1374,35.9879,42.3496
06/12/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,620,Political violence,1374,35.9879,42.3496
07/10/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,130161,Political violence,1374,35.9879,42.3496
07/17/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,11883,Political violence,1374,35.9879,42.3496
08/07/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,800,Political violence,1374,35.9879,42.3496
08/14/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,1,29316,Political violence,1374,35.9879,42.3496
08/21/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,20744,Political violence,1374,35.9879,42.3496
08/28/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,22244,Political violence,1374,35.9879,42.3496
09/11/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,22244,Political violence,1374,35.9879,42.3496
09/18/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,2,9017,Political violence,1374,35.9879,42.3496
10/16/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,78746,Political violence,1374,35.9879,42.3496
12/25/2021,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,27154,Political violence,1374,35.9879,42.3496
01/01/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,21202,Political violence,1374,35.9879,42.3496
01/29/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,48210,Political violence,1374,35.9879,42.3496
02/05/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,21202,Political violence,1374,35.9879,42.3496
02/12/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,19791,Political violence,1374,35.9879,42.3496
03/05/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,2,841,Political violence,1374,35.9879,42.3496
03/12/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,22736,Political violence,1374,35.9879,42.3496
03/19/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,5,140302,Political violence,1374,35.9879,42.3496
03/26/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,160,Political violence,1374,35.9879,42.3496
04/09/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,30526,Political violence,1374,35.9879,42.3496
04/23/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,7263,Political violence,1374,35.9879,42.3496
05/07/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,3,3,68553,Political violence,1374,35.9879,42.3496
06/04/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,68311,Political violence,1374,35.9879,42.3496
06/11/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,3,1,61887,Political violence,1374,35.9879,42.3496
06/25/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,4,4,24886,Political violence,1374,35.9879,42.3496
07/02/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,46113,Political violence,1374,35.9879,42.3496
07/23/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,2,39148,Political violence,1374,35.9879,42.3496
07/30/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,22424,Political violence,1374,35.9879,42.3496
08/06/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,2694,Political violence,1374,35.9879,42.3496
09/03/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,7091,Political violence,1374,35.9879,42.3496
09/10/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,22736,Political violence,1374,35.9879,42.3496
09/17/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,1,60665,Political violence,1374,35.9879,42.3496
09/24/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,9323,Political violence,1374,35.9879,42.3496
10/08/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,7699,Political violence,1374,35.9879,42.3496
10/15/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,68890,Political violence,1374,35.9879,42.3496
10/22/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,6630,Political violence,1374,35.9879,42.3496
11/12/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,21202,Political violence,1374,35.9879,42.3496
11/19/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,133039,Political violence,1374,35.9879,42.3496
11/26/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,9217,Political violence,1374,35.9879,42.3496
12/24/2022,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,68342,Political violence,1374,35.9879,42.3496
02/04/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,136054,Political violence,1374,35.9879,42.3496
02/18/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,47158,Political violence,1374,35.9879,42.3496
02/25/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,4,37674,Political violence,1374,35.9879,42.3496
03/04/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,3,3,150342,Political violence,1374,35.9879,42.3496
03/18/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,21683,Political violence,1374,35.9879,42.3496
04/15/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,21683,Political violence,1374,35.9879,42.3496
05/20/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,4221,Political violence,1374,35.9879,42.3496
06/10/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,53362,Political violence,1374,35.9879,42.3496
06/17/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,136054,Political violence,1374,35.9879,42.3496
07/08/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,10095,Political violence,1374,35.9879,42.3496
08/12/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,69890,Political violence,1374,35.9879,42.3496
08/19/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,136054,Political violence,1374,35.9879,42.3496
08/26/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,52708,Political violence,1374,35.9879,42.3496
09/09/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,2,117048,Political violence,1374,35.9879,42.3496
09/16/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,2,13830,Political violence,1374,35.9879,42.3496
09/23/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,69890,Political violence,1374,35.9879,42.3496
10/14/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,3,2,49711,Political violence,1374,35.9879,42.3496
10/21/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,3,6860,Political violence,1374,35.9879,42.3496
10/28/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,,Political violence,1374,35.9879,42.3496
11/04/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,7151,Political violence,1374,35.9879,42.3496
11/11/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,2,0,14776,Political violence,1374,35.9879,42.3496
11/25/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,26797,Political violence,1374,35.9879,42.3496
12/23/2023,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,21683,Political violence,1374,35.9879,42.3496
01/13/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,6124,Political violence,1374,35.9879,42.3496
03/02/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,31218,Political violence,1374,35.9879,42.3496
04/13/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,31218,Political violence,1374,35.9879,42.3496
05/04/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,12421,Political violence,1374,35.9879,42.3496
06/01/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,13459,Political violence,1374,35.9879,42.3496
06/15/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,23251,Political violence,1374,35.9879,42.3496
07/06/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,47158,Political violence,1374,35.9879,42.3496
07/13/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,31218,Political violence,1374,35.9879,42.3496
08/10/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,4,1590,Political violence,1374,35.9879,42.3496
08/17/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,23251,Political violence,1374,35.9879,42.3496
08/24/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,6315,Political violence,1374,35.9879,42.3496
09/07/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,31218,Political violence,1374,35.9879,42.3496
12/07/2024,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,47158,Political violence,1374,35.9879,42.3496
01/11/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,7873,Political violence,1374,35.9879,42.3496
02/22/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,2103,Political violence,1374,35.9879,42.3496
04/26/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,69890,Political violence,1374,35.9879,42.3496
05/17/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,2497,Political violence,1374,35.9879,42.3496
06/28/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,7428,Political violence,1374,35.9879,42.3496
07/12/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,0,,Political violence,1374,35.9879,42.3496
08/16/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,7428,Political violence,1374,35.9879,42.3496
08/23/2025,Middle East,Iraq,Ninewa,Violence against civilians,Attack,1,1,23844,Political violence,1374,35.9879,42.3496
07/11/2020,Middle East,Iraq,Ninewa,Violence against civilians,Sexual violence,1,0,4736,Political violence,1374,35.9879,42.3496
12/26/2015,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,17,,Political violence,1375,34.6687,43.6316
01/02/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,8,64,,Political violence,1375,34.6687,43.6316
01/09/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,9,123,,Political violence,1375,34.6687,43.6316
01/16/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,73,,Political violence,1375,34.6687,43.6316
01/23/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,23,,Political violence,1375,34.6687,43.6316
01/30/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,11,130,,Political violence,1375,34.6687,43.6316
02/06/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,11,85,,Political violence,1375,34.6687,43.6316
02/13/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,72,,Political violence,1375,34.6687,43.6316
02/20/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,62,,Political violence,1375,34.6687,43.6316
02/27/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,12,98,,Political violence,1375,34.6687,43.6316
03/05/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,28,,Political violence,1375,34.6687,43.6316
03/12/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,11,78,,Political violence,1375,34.6687,43.6316
03/19/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,43,,Political violence,1375,34.6687,43.6316
03/26/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,87,,Political violence,1375,34.6687,43.6316
04/02/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,14,201,,Political violence,1375,34.6687,43.6316
04/09/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,29,,Political violence,1375,34.6687,43.6316
04/16/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,1,,Political violence,1375,34.6687,43.6316
04/23/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,30,,Political violence,1375,34.6687,43.6316
04/30/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,9,120,,Political violence,1375,34.6687,43.6316
05/07/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,8,59,,Political violence,1375,34.6687,43.6316
05/14/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,15,,Political violence,1375,34.6687,43.6316
05/21/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,27,,Political violence,1375,34.6687,43.6316
06/04/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,8,66,,Political violence,1375,34.6687,43.6316
06/11/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,28,,Political violence,1375,34.6687,43.6316
06/18/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,14,,Political violence,1375,34.6687,43.6316
06/25/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,57,,Political violence,1375,34.6687,43.6316
07/02/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,190,,Political violence,1375,34.6687,43.6316
07/09/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,131,,Political violence,1375,34.6687,43.6316
07/16/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,21,,Political violence,1375,34.6687,43.6316
07/23/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,24,,Political violence,1375,34.6687,43.6316
07/30/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,8,,Political violence,1375,34.6687,43.6316
08/13/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,6,,Political violence,1375,34.6687,43.6316
08/20/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,0,,Political violence,1375,34.6687,43.6316
08/27/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,52,,Political violence,1375,34.6687,43.6316
09/03/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,1,,Political violence,1375,34.6687,43.6316
09/10/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,22,,Political violence,1375,34.6687,43.6316
09/17/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,8,44,,Political violence,1375,34.6687,43.6316
09/24/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,9,98,,Political violence,1375,34.6687,43.6316
10/01/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,7,,Political violence,1375,34.6687,43.6316
10/08/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,8,33,,Political violence,1375,34.6687,43.6316
10/15/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,8,,Political violence,1375,34.6687,43.6316
10/22/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,30,,Political violence,1375,34.6687,43.6316
10/29/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,10,,Political violence,1375,34.6687,43.6316
11/05/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,10,116,,Political violence,1375,34.6687,43.6316
11/12/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,11,,Political violence,1375,34.6687,43.6316
11/19/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,40,,Political violence,1375,34.6687,43.6316
11/26/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,10,,Political violence,1375,34.6687,43.6316
12/03/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,9,73,,Political violence,1375,34.6687,43.6316
12/10/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,0,,Political violence,1375,34.6687,43.6316
12/17/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,23,,Political violence,1375,34.6687,43.6316
12/24/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,10,,Political violence,1375,34.6687,43.6316
12/31/2016,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,38,,Political violence,1375,34.6687,43.6316
01/07/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,34,,Political violence,1375,34.6687,43.6316
01/14/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,7,,Political violence,1375,34.6687,43.6316
01/21/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,3,,Political violence,1375,34.6687,43.6316
01/28/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,85,,Political violence,1375,34.6687,43.6316
02/04/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,22,,Political violence,1375,34.6687,43.6316
02/11/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,29,,Political violence,1375,34.6687,43.6316
02/18/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,2,,Political violence,1375,34.6687,43.6316
02/25/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,12,,Political violence,1375,34.6687,43.6316
03/04/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,10,,Political violence,1375,34.6687,43.6316
03/11/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,97,,Political violence,1375,34.6687,43.6316
03/18/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,27,,Political violence,1375,34.6687,43.6316
03/25/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,8,58,,Political violence,1375,34.6687,43.6316
04/01/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,10,98,,Political violence,1375,34.6687,43.6316
04/08/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,7,,Political violence,1375,34.6687,43.6316
04/15/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,22,,Political violence,1375,34.6687,43.6316
04/22/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,10,120,,Political violence,1375,34.6687,43.6316
04/29/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,3,,Political violence,1375,34.6687,43.6316
05/06/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,16,,Political violence,1375,34.6687,43.6316
05/13/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,48,,Political violence,1375,34.6687,43.6316
05/20/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,19,,Political violence,1375,34.6687,43.6316
05/27/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,1,,Political violence,1375,34.6687,43.6316
06/10/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,14,162,,Political violence,1375,34.6687,43.6316
06/17/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,53,,Political violence,1375,34.6687,43.6316
07/01/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,17,,Political violence,1375,34.6687,43.6316
07/08/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,14,,Political violence,1375,34.6687,43.6316
07/15/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,25,,Political violence,1375,34.6687,43.6316
07/22/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,11,48,,Political violence,1375,34.6687,43.6316
07/29/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,7,,Political violence,1375,34.6687,43.6316
08/05/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,4,,Political violence,1375,34.6687,43.6316
08/12/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,33,,Political violence,1375,34.6687,43.6316
08/19/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,2,,Political violence,1375,34.6687,43.6316
08/26/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,1,,Political violence,1375,34.6687,43.6316
09/02/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,10,27,,Political violence,1375,34.6687,43.6316
09/09/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,5,,Political violence,1375,34.6687,43.6316
09/16/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,8,27,,Political violence,1375,34.6687,43.6316
09/23/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,23,,Political violence,1375,34.6687,43.6316
09/30/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,29,,Political violence,1375,34.6687,43.6316
10/07/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,66,,Political violence,1375,34.6687,43.6316
10/14/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,18,,Political violence,1375,34.6687,43.6316
10/21/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,11,,Political violence,1375,34.6687,43.6316
10/28/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,37,,Political violence,1375,34.6687,43.6316
11/04/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,1,,Political violence,1375,34.6687,43.6316
11/11/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,51,,Political violence,1375,34.6687,43.6316
11/25/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,0,,Political violence,1375,34.6687,43.6316
12/02/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,2,,Political violence,1375,34.6687,43.6316
12/09/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,9,,Political violence,1375,34.6687,43.6316
12/16/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,20,,Political violence,1375,34.6687,43.6316
12/23/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,25,,Political violence,1375,34.6687,43.6316
12/30/2017,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,6,,Political violence,1375,34.6687,43.6316
01/06/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,3,,Political violence,1375,34.6687,43.6316
01/13/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,9,,Political violence,1375,34.6687,43.6316
01/20/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,6,,Political violence,1375,34.6687,43.6316
01/27/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,0,,Political violence,1375,34.6687,43.6316
02/03/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,4,,Political violence,1375,34.6687,43.6316
02/10/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,18,,Political violence,1375,34.6687,43.6316
02/17/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,3,,Political violence,1375,34.6687,43.6316
02/24/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,4,,Political violence,1375,34.6687,43.6316
03/03/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,12,,Political violence,1375,34.6687,43.6316
03/10/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,10,28,,Political violence,1375,34.6687,43.6316
03/17/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,0,,Political violence,1375,34.6687,43.6316
03/24/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,27,,Political violence,1375,34.6687,43.6316
03/31/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,3,,Political violence,1375,34.6687,43.6316
04/07/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,5,,Political violence,1375,34.6687,43.6316
04/14/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,12,,Political violence,1375,34.6687,43.6316
04/21/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,2,,Political violence,1375,34.6687,43.6316
04/28/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,3,,Political violence,1375,34.6687,43.6316
05/05/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,10,,Political violence,1375,34.6687,43.6316
05/26/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,13,,Political violence,1375,34.6687,43.6316
06/02/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,19,,Political violence,1375,34.6687,43.6316
06/09/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,4,8,,Political violence,1375,34.6687,43.6316
06/16/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,3,,Political violence,1375,34.6687,43.6316
06/23/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,12,,Political violence,1375,34.6687,43.6316
06/30/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,2,,Political violence,1375,34.6687,43.6316
07/14/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,18,,Political violence,1375,34.6687,43.6316
07/21/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,2,,Political violence,1375,34.6687,43.6316
07/28/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,26,,Political violence,1375,34.6687,43.6316
08/04/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,7,25,,Political violence,1375,34.6687,43.6316
08/11/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,14,,Political violence,1375,34.6687,43.6316
08/18/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,4,,Political violence,1375,34.6687,43.6316
08/25/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,5,,Political violence,1375,34.6687,43.6316
09/01/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,3,,Political violence,1375,34.6687,43.6316
09/08/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,8,,Political violence,1375,34.6687,43.6316
09/15/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,3,10,,Political violence,1375,34.6687,43.6316
09/22/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,21,,Political violence,1375,34.6687,43.6316
09/29/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,4,,Political violence,1375,34.6687,43.6316
10/06/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,3,,Political violence,1375,34.6687,43.6316
10/13/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,3,,Political violence,1375,34.6687,43.6316
10/20/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,4,,Political violence,1375,34.6687,43.6316
10/27/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,6,14,,Political violence,1375,34.6687,43.6316
11/03/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,6,,Political violence,1375,34.6687,43.6316
11/10/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,3,,Political violence,1375,34.6687,43.6316
11/17/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,5,12,,Political violence,1375,34.6687,43.6316
11/24/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,4,,Political violence,1375,34.6687,43.6316
12/01/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,1,1,,Political violence,1375,34.6687,43.6316
12/08/2018,Middle East,Iraq,Salah Al Din,Battles,Armed clash,2,1,,Political violence,1375,34.6687,43.6316
